rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\124.jpg,sofa,exito,2220285.0,268943145.0,241764225.0,37950333435.0,26820848745.0,29305624080.0,5844777309915.0,3028297441965.0,4146582359460.0,3258069367590.0,5373247501.216264,495426337.5835528,20721006.75146519,-53870022066.49732,-86049243.60613762,9195268680.675781,4747109714.736328,0.0010899821745878457,0.00010049897695298415,4.203329177280425e-06,-7.33373716596692e-06,-1.1714540141800709e-08,1.2518220911675285e-06,6.462602688914784e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\125.jpg,sofa,exito,2966415.0,348944040.0,312358680.0,48201030240.0,34059381000.0,37375433130.0,7309091653110.0,3835755500670.0,5213302681200.0,4146314170860.0,7154196586.744609,1168519481.5198147,632192643.3293244,-43989673667.78303,3271611402.750962,-10919111923.923828,6718151694.996094,0.0008130121813908587,0.0001327920698221168,7.184319214329904e-05,-2.90249158243895e-06,2.1586485567521873e-07,-7.204561390076552e-07,4.43271729895896e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\126.jpg,sofa,exito,2883795.0,348788745.0,304186185.0,48705508725.0,33286062135.0,36330590010.0,7416496110105.0,3761379810045.0,5044839943770.0,3933530759610.0,6520267180.8975115,1200135380.5482337,-460068727.0072538,-51553760624.07859,-2857752022.8952947,18612594139.13086,4711014709.136719,0.0007840371172143538,0.00014431167587559922,-5.5321499631184306e-05,-3.6504750913546446e-06,-2.0235483213178444e-07,1.3179409313286156e-06,3.335826842218129e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\127.jpg,sofa,exito,2007870.0,211654335.0,224294940.0,27360200775.0,25412804790.0,23623524615.0,3961317198495.0,2918340837360.0,3064941505515.0,2673883506615.0,5049215738.970665,357288193.0073685,-19936550.097788494,12714002319.02824,-294031048.48964804,12794067329.114258,-486329926.35253906,0.0012524279340259553,8.862321131703282e-05,-4.945142679854755e-06,2.2255805082408283e-06,-5.1470005582490015e-08,2.239595853005463e-06,-8.513183948727926e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\128.jpg,sofa,exito,3032205.0,354838365.0,330201540.0,48550073475.0,37226255070.0,38829505605.0,7290559824165.0,4332893363910.0,5322371876625.0,4404490252215.0,7025748676.421668,1267915505.7648685,188261172.62089413,-35276997218.65448,2875420619.99027,-8703562512.429688,7151766738.2578125,0.0007641444992418814,0.00013790283482317423,2.047593019685871e-05,-2.2034094716948572e-06,1.79599442376658e-07,-5.436265439064862e-07,4.4670101802475764e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\129.jpg,sofa,exito,3382830.0,400512435.0,370840635.0,55642636845.0,42315978315.0,43812372885.0,8458262015055.0,5004435453615.0,6069789291045.0,5007218714865.0,8223697498.46789,1662804325.4104483,-93553726.97760998,-76885832232.99005,1004866558.3800601,-7847456495.947266,17701515564.45703,0.0007186323772565932,0.0001453050802883836,-8.175244436174788e-06,-3.6529681543213e-06,4.7742808141572886e-08,-3.728451372581618e-07,8.410271536664051e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\13.jpg,sofa,exito,2359770.0,278163945.0,265476165.0,39433029915.0,30387920325.0,31392239355.0,6201675163035.0,3535269106335.0,4480915487745.0,3605763404475.0,6643741002.11314,521622260.73644084,98555072.26442565,-12890484410.091558,-764110853.2995352,21430668645.621094,1534245192.6113281,0.0011930903759535324,9.367350397461708e-05,1.7698629158284687e-05,-1.5069368357951814e-06,-8.932688290336941e-08,2.5053103491227043e-06,1.793579296428676e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\130.jpg,sofa,exito,3066630.0,344498625.0,321311730.0,46746234075.0,34954903770.0,36261369495.0,7040799316305.0,3939425367150.0,4922622705075.0,3964613921115.0,8045998759.06993,1288883469.0204532,165900142.20189425,-18312601751.055965,6871600728.569899,-12572634230.660156,3090160775.9335938,0.0008555732573434522,0.00013705374074074892,1.764103243210343e-05,-1.1119790393544486e-06,4.172578031705339e-07,-7.634363442189843e-07,1.8764095117589133e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\131.jpg,sofa,exito,2986305.0,337241325.0,330948435.0,44807067705.0,37924891575.0,37679021085.0,6553949558115.0,4483494419025.0,5012222323845.0,4354873371705.0,6722641871.8196535,1248508342.5608408,305246897.1402926,-24447553668.55533,3855775818.4812145,-22331303462.408203,4385845806.369141,0.0007538269387616676,0.00013999841726453495,3.42281112730881e-05,-1.58635362250413e-06,2.501937011832296e-07,-1.4490343133347807e-06,2.8458889903684055e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\132.jpg,sofa,exito,2097630.0,238905930.0,231471915.0,32758679040.0,25934755875.0,26453406240.0,4981276937820.0,2948527698855.0,3644111486400.0,2974422419220.0,5548902583.158279,392001703.0215154,90314025.47410683,-13681251107.67992,132425519.35276148,8643228053.660156,696217508.7646484,0.0012610994293443512,8.909025101339498e-05,2.0525674091463595e-05,-2.1468593855397308e-06,2.0780187927978243e-08,1.3562937426054829e-06,1.0925032230637456e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\133.jpg,sofa,exito,2716260.0,335463210.0,302555205.0,46466373360.0,34905547245.0,37003489875.0,6942903299820.0,4157510059845.0,5073266163375.0,4240303574595.0,5036037065.424333,1204925039.2494378,-362646014.6085248,-39701120852.74065,1071542594.2014405,-12894338650.863281,10190828749.708984,0.0006825684990787266,0.00016331172008035368,-4.915189119390764e-05,-3.2649341205158854e-06,8.812134021029487e-08,-1.0604024601432408e-06,8.3807166615454e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\134.jpg,sofa,exito,2202435.0,258254310.0,242383110.0,35820983220.0,27125095620.0,28405511565.0,5488380882930.0,3084028763730.0,3943419323265.0,3177965562495.0,5538460179.103856,450268888.10003537,-15977754.187216967,-10798765521.174679,-257574931.90595636,4983606272.0,833262324.6445312,0.0011417810675350075,9.28251671235892e-05,-3.2938933643546256e-06,-1.5000867020673898e-06,-3.5780453736160764e-08,6.922866768713416e-07,1.1575079855952384e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\135.jpg,sofa,exito,2441370.0,298023855.0,246687510.0,41985841035.0,25642826520.0,30521139465.0,6427447508265.0,2738277681240.0,4337472100815.0,3220092072495.0,5605358703.742953,716359990.9609385,407407130.0605839,-66383176867.710144,2437088274.4446793,-4441114752.59375,7478452466.730469,0.0009404510647292387,0.00012018883212215861,6.835360402322071e-05,-7.1281039335564585e-06,2.616900747325242e-07,-4.768787670470389e-07,8.030225270967099e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\136.jpg,sofa,exito,1958655.0,208069290.0,215973015.0,27052550160.0,24142298145.0,22900493025.0,3941075047320.0,2734189899405.0,2983142533095.0,2554554473655.0,4949204016.2921505,327821778.21247417,-42471351.17107075,15748925082.70056,-179468886.49378243,9190074021.33789,-732446436.28125,0.0012900883862186348,8.545193680221267e-05,-1.1070830119842292e-05,2.9332971022763816e-06,-3.342676163208403e-08,1.7116861852436584e-06,-1.3642093017995613e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\137.jpg,sofa,exito,2087175.0,228154620.0,233750340.0,30490343370.0,26558662590.0,25602327420.0,4546981070580.0,3059234931150.0,3438563003490.0,2915377616490.0,5550158370.014659,380109545.7580943,50459465.67379143,596003226.8080459,-306258004.80540377,12806538465.90625,877679759.921875,0.0012740534471285651,8.725514566862604e-05,1.1583103020858426e-05,9.470032088843032e-08,-4.866203742729576e-08,2.034860295449286e-06,1.394565518495948e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\138.jpg,sofa,exito,2702490.0,341360595.0,294187380.0,48741051135.0,33388072080.0,36506127165.0,7510847865525.0,3936833052450.0,5143124110035.0,4083950568885.0,5622647063.660598,1363452358.4600894,-653669569.9707483,-66229019355.756096,5432602255.276129,2410151731.9316406,8905157142.183594,0.0007698615544555234,0.00018668601109505734,-8.950145110305482e-05,-5.516175633294422e-06,4.5247821087252737e-07,2.007401043462406e-07,7.417052421462678e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\139.jpg,sofa,exito,3409350.0,409541730.0,371128785.0,56450579100.0,42406799625.0,44095568235.0,8466389857770.0,5051089819095.0,6030581285625.0,5002081672545.0,7255152226.433813,2007141316.0624545,-485576165.45698786,-57652265382.493034,-2131427322.0074484,2245260214.4804688,13760878973.25586,0.000624170665137061,0.00017267711154374734,-4.177478138414863e-05,-2.686194204990091e-06,-9.930967469792727e-08,1.0461349500870973e-07,6.4116116007394e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\14.jpg,sofa,exito,2162910.0,254548905.0,240494325.0,35476083735.0,27182944665.0,28340917770.0,5458249763925.0,3120502085655.0,3968361361080.0,3208488964830.0,5518690668.853455,442340406.29037744,37582408.1661169,-15834503110.285307,-341890092.29714125,14923662246.390625,1020549168.2695312,0.001179666250632657,9.455395852080002e-05,8.033553824874933e-06,-2.301485898628797e-06,-4.969244824560781e-08,2.169098580280497e-06,1.483330107216325e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\140.jpg,sofa,exito,3199485.0,369956295.0,348629115.0,50711305065.0,39327042735.0,40545313140.0,7661190708405.0,4579145947695.0,5570592463710.0,4605386462340.0,7933276660.388932,1338972834.474372,233345521.9211714,-37203819913.483055,2108726750.405661,-9084482672.173828,7149837026.720703,0.000774983476599884,0.00013080116410346858,2.2794985170556017e-05,-2.0318298550692836e-06,1.1516489375610275e-07,-4.961351590806123e-07,3.904774392402135e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\141.jpg,sofa,exito,3978000.0,475380690.0,444953835.0,66744055470.0,52434546105.0,52768620840.0,10255698766680.0,6458477075145.0,7367997144240.0,6203964660390.0,9934905036.396145,2664833867.3913393,-404446304.4057775,-94869148176.67,-2661304385.261694,-904695457.4609375,28386269530.808594,0.0006278185776165683,0.00016839941620790536,-2.5558261767383853e-05,-3.005820583545269e-06,-8.432038923130209e-08,-2.8664242065417068e-08,8.993865222324307e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\142.jpg,sofa,exito,3976725.0,469489680.0,437585610.0,65148198150.0,50846344140.0,51306406725.0,9906550451280.0,6186960152670.0,7083340801065.0,5949041728275.0,9720538549.071497,2695877090.085282,-354678215.87592167,-80006770474.72856,-1293387283.5577786,-1604349459.4882812,24209190806.876953,0.0006146660238990966,0.00017047039559774896,-2.2427630693044506e-05,-2.53695545275071e-06,-4.1012353105500945e-08,-5.087273346012731e-08,7.676555153990199e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\143.jpg,sofa,exito,3413175.0,394819050.0,377689935.0,54334326960.0,43391265375.0,43954911255.0,8250370611780.0,5157379921755.0,6066543005895.0,5087161490775.0,8663629664.109077,1597426207.5666802,265624496.69966385,-39084051343.72442,2324057330.2891083,-7354652642.439453,9090319082.601562,0.000743674290396568,0.00013712091206927133,2.2800848692022413e-05,-1.815947067471213e-06,1.0798177129738959e-07,-3.4171636355840065e-07,4.2235995790846966e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\144.jpg,sofa,exito,2145570.0,225520470.0,242751330.0,29178610620.0,27889994130.0,25702051800.0,4243374511290.0,3250931859450.0,3356021959140.0,2972684233650.0,5474195294.925124,424934394.4663661,186503934.05989975,25632758498.9015,-716862143.1443162,15526218945.45996,-1030322659.6933594,0.0011891452647303552,9.230739785063728e-05,4.05137665158776e-05,3.801356717602829e-06,-1.0631117690878216e-07,2.302549555477062e-06,-1.5279759936456363e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\145.jpg,sofa,exito,2010420.0,200335140.0,215472705.0,24767819520.0,23496534105.0,21566377650.0,3506696950230.0,2604814588095.0,2671694696010.0,2354812165560.0,4804742989.315068,402610148.80327314,94866959.52054784,81053398190.7058,202239742.27219394,-1776240490.8544922,-6915199968.588867,0.0011887665320670059,9.9611877561858e-05,2.347152942993504e-05,1.414341345809642e-05,3.52898256762107e-08,-3.099451006860797e-07,-1.2066678817222342e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\146.jpg,sofa,exito,2912355.0,333222525.0,312587160.0,44893179165.0,34670663940.0,36073144305.0,6668277211305.0,3966297832230.0,4859600071155.0,4032075866865.0,6766902949.5744705,1120244229.1935937,307901833.6052033,-16755173556.39081,4571909209.270241,-29306340134.36133,-927836654.7070312,0.0007978133955315759,0.00013207605591178105,3.63014231457853e-05,-1.157545712926165e-06,3.158543173108377e-07,-2.0246539535931446e-06,-6.410040089034023e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\147.jpg,sofa,exito,3316275.0,386227590.0,360112275.0,53615998590.0,40633156305.0,42728512980.0,8194818425730.0,4748060240145.0,6009803864460.0,4916621637840.0,8634279258.156864,1528784500.5882344,788295084.1176481,-60700691167.39887,3711087433.8165975,4058909733.1152344,13109261454.05664,0.0007851000716336251,0.0001390097291317414,7.167830788244773e-05,-3.030869893618308e-06,1.8529975457315602e-07,2.0266700550553959e-07,6.545636483627183e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\148.jpg,sofa,exito,3454995.0,416231910.0,372189075.0,58245960660.0,41979818955.0,44903663745.0,8888575563360.0,4932671543115.0,6275194072785.0,5095101799605.0,8101458887.2772875,1885779007.2270997,65112728.75156666,-80467479588.677,4107920233.501462,-15036220294.710938,23659230899.867188,0.0006786852114186219,0.0001579777595636051,5.45470225716988e-06,-3.626618231683469e-06,1.8514135759279045e-07,-6.776729050686081e-07,1.066306519946488e-06
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\149.jpg,sofa,exito,3245130.0,345479610.0,350150955.0,45254265540.0,39221659395.0,36497466090.0,6683225635920.0,4546470929055.0,4722043135590.0,3994336913640.0,8474179403.003298,1440217268.671613,-779935855.2310258,61075398476.54968,3636466981.1580477,5153388037.78125,-12927208981.179688,0.0008046989883563817,0.0001367614873367801,-7.406187240558608e-05,3.2194824410232443e-06,1.9168997477264646e-07,2.7165180601787294e-07,-6.814351336950484e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\15.jpg,sofa,exito,3584280.0,400008300.0,393942360.0,54398044320.0,45050663340.0,44149264860.0,8235922036380.0,5338958275380.0,6002920791750.0,5070655675590.0,9756822074.837788,1753102043.9043787,185006007.01194808,-12677083913.204807,2152292388.1266303,-17173016634.019531,2300897911.1777344,0.0007594593398442743,0.00013645936255995554,1.44006459147053e-05,-5.212121640848223e-07,8.849045892882919e-08,-7.060602599907523e-07,9.460030302189727e-08
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\150.jpg,sofa,exito,3898695.0,451130700.0,432313740.0,61725927300.0,50451505200.0,49444673400.0,9300539802540.0,6150811319010.0,6711662738160.0,5722478196330.0,9524124265.269146,2513626039.7200584,-579757889.3976082,-46103236824.15109,-1049508786.7327152,1244682610.0859375,13145136419.011719,0.0006265944314846316,0.00016537206313727647,-3.814241131129953e-05,-1.5361487250708001e-06,-3.4969379500172405e-08,4.14725241937829e-08,4.379927732182264e-07
C:\Users\joker\.cache\kagglehub\datasets\sunnykusawa\ecommerce-products-image-dataset\versions\1\ecommerce products\sofa\151.jpg,sofa,exito,2178975.0,253935375.0,239817810.0,35324199615.0,26841344370.0,28210386075.0,5428944498885.0,3052489970010.0,3962704542315.0,3188415207495.0,5730847384.528965,447015847.09537846,262279504.69572917,-23432712935.302753,-63247553.60062992,13794490372.417969,2621225944.90625,0.00120701967160094,9.414958814259673e-05,5.524078733628963e-05,-3.3434278326817715e-06,-9.024291452774805e-09,1.9682263498956266e-06,3.740019264582819e-07
